Zip	City	State	Region	District	Latitude (State Centre)	Lonitude (State Centre)2
15069	New Kensington, PA	PA	East	District #13	40.820048	-77.61733413
15071	Oakdale, PA	PA	East	District #13	40.820048	-77.61733413
15072	Pricedale, PA	PA	East	District #13	40.820048	-77.61733413
15074	Rochester, PA	PA	East	District #13	40.820048	-77.61733413
15075	Rural Ridge, PA	PA	East	District #13	40.820048	-77.61733413
15076	Russellton, PA	PA	East	District #13	40.820048	-77.61733413
15077	Shippingport, PA	PA	East	District #13	40.820048	-77.61733413
15078	Slovan, PA	PA	East	District #13	40.820048	-77.61733413
15081	South Heights, PA	PA	East	District #13	40.820048	-77.61733413
15082	Sturgeon, PA	PA	East	District #13	40.820048	-77.61733413
15083	Sutersville, PA	PA	East	District #13	40.820048	-77.61733413
15084	Tarentum, PA	PA	East	District #13	40.820048	-77.61733413
15085	Trafford, PA	PA	East	District #13	40.820048	-77.61733413
15086	Warrendale, PA	PA	East	District #13	40.820048	-77.61733413
15087	Webster, PA	PA	East	District #13	40.820048	-77.61733413
15088	West Elizabeth, PA	PA	East	District #13	40.820048	-77.61733413
15089	West Newton, PA	PA	East	District #13	40.820048	-77.61733413
15090	Wexford, PA	PA	East	District #13	40.820048	-77.61733413
15091	Wildwood, PA	PA	East	District #13	40.820048	-77.61733413
15095	Warrendale, PA	PA	East	District #13	40.820048	-77.61733413
15096	Warrendale, PA	PA	East	District #13	40.820048	-77.61733413
15101	Allison Park, PA	PA	East	District #13	40.820048	-77.61733413
15102	Bethel Park, PA	PA	East	District #13	40.820048	-77.61733413
15104	Braddock, PA	PA	East	District #13	40.820048	-77.61733413
15106	Carnegie, PA	PA	East	District #13	40.820048	-77.61733413
15108	Coraopolis, PA	PA	East	District #13	40.820048	-77.61733413
15110	Duquesne, PA	PA	East	District #13	40.820048	-77.61733413
15112	East Pittsburgh, PA	PA	East	District #13	40.820048	-77.61733413
15116	Glenshaw, PA	PA	East	District #13	40.820048	-77.61733413
15120	Homestead, PA	PA	East	District #13	40.820048	-77.61733413
15122	West Mifflin, PA	PA	East	District #13	40.820048	-77.61733413
15123	West Mifflin, PA	PA	East	District #13	40.820048	-77.61733413
15126	Imperial, PA	PA	East	District #13	40.820048	-77.61733413
15127	Ingomar, PA	PA	East	District #13	40.820048	-77.61733413
15129	South Park, PA	PA	East	District #13	40.820048	-77.61733413
15131	Mckeesport, PA	PA	East	District #13	40.820048	-77.61733413
15132	Mckeesport, PA	PA	East	District #13	40.820048	-77.61733413
15133	Mckeesport, PA	PA	East	District #13	40.820048	-77.61733413
15134	Mckeesport, PA	PA	East	District #13	40.820048	-77.61733413
15135	Mckeesport, PA	PA	East	District #13	40.820048	-77.61733413
15136	Mc Kees Rocks, PA	PA	East	District #13	40.820048	-77.61733413
15137	North Versailles, PA	PA	East	District #13	40.820048	-77.61733413
15139	Oakmont, PA	PA	East	District #13	40.820048	-77.61733413
15140	Pitcairn, PA	PA	East	District #13	40.820048	-77.61733413
15142	Presto, PA	PA	East	District #13	40.820048	-77.61733413
15143	Sewickley, PA	PA	East	District #13	40.820048	-77.61733413
15144	Springdale, PA	PA	East	District #13	40.820048	-77.61733413
15145	Turtle Creek, PA	PA	East	District #13	40.820048	-77.61733413
15146	Monroeville, PA	PA	East	District #13	40.820048	-77.61733413
15147	Verona, PA	PA	East	District #13	40.820048	-77.61733413
15148	Wilmerding, PA	PA	East	District #13	40.820048	-77.61733413
15301	Washington, PA	PA	East	District #13	40.820048	-77.61733413
15311	Amity, PA	PA	East	District #13	40.820048	-77.61733413
15312	Avella, PA	PA	East	District #13	40.820048	-77.61733413
15313	Beallsville, PA	PA	East	District #13	40.820048	-77.61733413
15314	Bentleyville, PA	PA	East	District #13	40.820048	-77.61733413
15315	Bobtown, PA	PA	East	District #13	40.820048	-77.61733413
15316	Brave, PA	PA	East	District #13	40.820048	-77.61733413
15317	Canonsburg, PA	PA	East	District #13	40.820048	-77.61733413
15320	Carmichaels, PA	PA	East	District #13	40.820048	-77.61733413
15321	Cecil, PA	PA	East	District #13	40.820048	-77.61733413
15322	Clarksville, PA	PA	East	District #13	40.820048	-77.61733413
15323	Claysville, PA	PA	East	District #13	40.820048	-77.61733413
15324	Cokeburg, PA	PA	East	District #13	40.820048	-77.61733413
15325	Crucible, PA	PA	East	District #13	40.820048	-77.61733413
15327	Dilliner, PA	PA	East	District #13	40.820048	-77.61733413
15329	Prosperity, PA	PA	East	District #13	40.820048	-77.61733413
15330	Eighty Four, PA	PA	East	District #13	40.820048	-77.61733413
15331	Ellsworth, PA	PA	East	District #13	40.820048	-77.61733413
15332	Finleyville, PA	PA	East	District #13	40.820048	-77.61733413
15333	Fredericktown, PA	PA	East	District #13	40.820048	-77.61733413
15334	Garards Fort, PA	PA	East	District #13	40.820048	-77.61733413
15336	Gastonville, PA	PA	East	District #13	40.820048	-77.61733413
15337	Graysville, PA	PA	East	District #13	40.820048	-77.61733413
15338	Greensboro, PA	PA	East	District #13	40.820048	-77.61733413
15339	Hendersonville, PA	PA	East	District #13	40.820048	-77.61733413
15340	Hickory, PA	PA	East	District #13	40.820048	-77.61733413
15341	Holbrook, PA	PA	East	District #13	40.820048	-77.61733413
15342	Houston, PA	PA	East	District #13	40.820048	-77.61733413
15344	Jefferson, PA	PA	East	District #13	40.820048	-77.61733413
15345	Marianna, PA	PA	East	District #13	40.820048	-77.61733413
15346	Mather, PA	PA	East	District #13	40.820048	-77.61733413
15347	Meadow Lands, PA	PA	East	District #13	40.820048	-77.61733413
15348	Millsboro, PA	PA	East	District #13	40.820048	-77.61733413
15349	Mount Morris, PA	PA	East	District #13	40.820048	-77.61733413
15350	Muse, PA	PA	East	District #13	40.820048	-77.61733413
15351	Nemacolin, PA	PA	East	District #13	40.820048	-77.61733413
15353	Nineveh, PA	PA	East	District #13	40.820048	-77.61733413
15357	Rices Landing, PA	PA	East	District #13	40.820048	-77.61733413
15358	Richeyville, PA	PA	East	District #13	40.820048	-77.61733413
15359	Rogersville, PA	PA	East	District #13	40.820048	-77.61733413
15360	Scenery Hill, PA	PA	East	District #13	40.820048	-77.61733413
15361	Southview, PA	PA	East	District #13	40.820048	-77.61733413
15362	Spraggs, PA	PA	East	District #13	40.820048	-77.61733413
15363	Strabane, PA	PA	East	District #13	40.820048	-77.61733413
15364	Sycamore, PA	PA	East	District #13	40.820048	-77.61733413
15365	Taylorstown, PA	PA	East	District #13	40.820048	-77.61733413
15366	Van Voorhis, PA	PA	East	District #13	40.820048	-77.61733413
15367	Venetia, PA	PA	East	District #13	40.820048	-77.61733413
15368	Vestaburg, PA	PA	East	District #13	40.820048	-77.61733413
15370	Waynesburg, PA	PA	East	District #13	40.820048	-77.61733413
15378	Westland, PA	PA	East	District #13	40.820048	-77.61733413
15379	West Middletown, PA	PA	East	District #13	40.820048	-77.61733413
15401	Uniontown, PA	PA	East	District #13	40.820048	-77.61733413
15410	Adah, PA	PA	East	District #13	40.820048	-77.61733413
15411	Addison, PA	PA	East	District #13	40.820048	-77.61733413
15412	Allenport, PA	PA	East	District #13	40.820048	-77.61733413
15413	Allison, PA	PA	East	District #13	40.820048	-77.61733413
15415	Brier Hill, PA	PA	East	District #13	40.820048	-77.61733413
15416	Brownfield, PA	PA	East	District #13	40.820048	-77.61733413
15417	Brownsville, PA	PA	East	District #13	40.820048	-77.61733413
15419	California, PA	PA	East	District #13	40.820048	-77.61733413
15420	Cardale, PA	PA	East	District #13	40.820048	-77.61733413
15421	Chalk Hill, PA	PA	East	District #13	40.820048	-77.61733413
15422	Chestnut Ridge, PA	PA	East	District #13	40.820048	-77.61733413
15423	Coal Center, PA	PA	East	District #13	40.820048	-77.61733413
15424	Confluence, PA	PA	East	District #13	40.820048	-77.61733413
15425	Connellsville, PA	PA	East	District #13	40.820048	-77.61733413
15427	Daisytown, PA	PA	East	District #13	40.820048	-77.61733413
15428	Dawson, PA	PA	East	District #13	40.820048	-77.61733413
15429	Denbo, PA	PA	East	District #13	40.820048	-77.61733413
15430	Dickerson Run, PA	PA	East	District #13	40.820048	-77.61733413
15431	Dunbar, PA	PA	East	District #13	40.820048	-77.61733413
15432	Dunlevy, PA	PA	East	District #13	40.820048	-77.61733413
15433	East Millsboro, PA	PA	East	District #13	40.820048	-77.61733413
15434	Elco, PA	PA	East	District #13	40.820048	-77.61733413
15435	Fairbank, PA	PA	East	District #13	40.820048	-77.61733413
15436	Fairchance, PA	PA	East	District #13	40.820048	-77.61733413
15437	Farmington, PA	PA	East	District #13	40.820048	-77.61733413
15438	Fayette City, PA	PA	East	District #13	40.820048	-77.61733413
15439	Gans, PA	PA	East	District #13	40.820048	-77.61733413
15440	Gibbon Glade, PA	PA	East	District #13	40.820048	-77.61733413
15442	Grindstone, PA	PA	East	District #13	40.820048	-77.61733413
15443	Hibbs, PA	PA	East	District #13	40.820048	-77.61733413
15444	Hiller, PA	PA	East	District #13	40.820048	-77.61733413
15445	Hopwood, PA	PA	East	District #13	40.820048	-77.61733413
15446	Indian Head, PA	PA	East	District #13	40.820048	-77.61733413
15447	Isabella, PA	PA	East	District #13	40.820048	-77.61733413
15448	Jacobs Creek, PA	PA	East	District #13	40.820048	-77.61733413
15449	Keisterville, PA	PA	East	District #13	40.820048	-77.61733413
15450	La Belle, PA	PA	East	District #13	40.820048	-77.61733413
15451	Lake Lynn, PA	PA	East	District #13	40.820048	-77.61733413
15454	Leckrone, PA	PA	East	District #13	40.820048	-77.61733413
15455	Leisenring, PA	PA	East	District #13	40.820048	-77.61733413
15456	Lemont Furnace, PA	PA	East	District #13	40.820048	-77.61733413
15458	Mc Clellandtown, PA	PA	East	District #13	40.820048	-77.61733413
15459	Markleysburg, PA	PA	East	District #13	40.820048	-77.61733413
15460	Martin, PA	PA	East	District #13	40.820048	-77.61733413
15461	Masontown, PA	PA	East	District #13	40.820048	-77.61733413
15462	Melcroft, PA	PA	East	District #13	40.820048	-77.61733413
15463	Merrittstown, PA	PA	East	District #13	40.820048	-77.61733413
15464	Mill Run, PA	PA	East	District #13	40.820048	-77.61733413
15465	Mount Braddock, PA	PA	East	District #13	40.820048	-77.61733413
15466	Newell, PA	PA	East	District #13	40.820048	-77.61733413
15467	New Geneva, PA	PA	East	District #13	40.820048	-77.61733413
15468	New Salem, PA	PA	East	District #13	40.820048	-77.61733413
15469	Normalville, PA	PA	East	District #13	40.820048	-77.61733413
15470	Ohiopyle, PA	PA	East	District #13	40.820048	-77.61733413
15472	Oliver, PA	PA	East	District #13	40.820048	-77.61733413
15473	Perryopolis, PA	PA	East	District #13	40.820048	-77.61733413
15474	Point Marion, PA	PA	East	District #13	40.820048	-77.61733413
15475	Republic, PA	PA	East	District #13	40.820048	-77.61733413
15476	Ronco, PA	PA	East	District #13	40.820048	-77.61733413
15477	Roscoe, PA	PA	East	District #13	40.820048	-77.61733413
15478	Smithfield, PA	PA	East	District #13	40.820048	-77.61733413
15479	Smithton, PA	PA	East	District #13	40.820048	-77.61733413
15480	Smock, PA	PA	East	District #13	40.820048	-77.61733413
15482	Star Junction, PA	PA	East	District #13	40.820048	-77.61733413
15483	Stockdale, PA	PA	East	District #13	40.820048	-77.61733413
15484	Uledi, PA	PA	East	District #13	40.820048	-77.61733413
15485	Ursina, PA	PA	East	District #13	40.820048	-77.61733413
15486	Vanderbilt, PA	PA	East	District #13	40.820048	-77.61733413
15488	Waltersburg, PA	PA	East	District #13	40.820048	-77.61733413
15489	West Leisenring, PA	PA	East	District #13	40.820048	-77.61733413
15490	White, PA	PA	East	District #13	40.820048	-77.61733413
15492	Wickhaven, PA	PA	East	District #13	40.820048	-77.61733413
15501	Somerset, PA	PA	East	District #13	40.820048	-77.61733413
15502	Hidden Valley, PA	PA	East	District #13	40.820048	-77.61733413
15510	Somerset, PA	PA	East	District #13	40.820048	-77.61733413
15520	Acosta, PA	PA	East	District #13	40.820048	-77.61733413
15521	Alum Bank, PA	PA	East	District #13	40.820048	-77.61733413
15522	Bedford, PA	PA	East	District #13	40.820048	-77.61733413
15530	Berlin, PA	PA	East	District #13	40.820048	-77.61733413
15531	Boswell, PA	PA	East	District #13	40.820048	-77.61733413
15532	Boynton, PA	PA	East	District #13	40.820048	-77.61733413
15534	Buffalo Mills, PA	PA	East	District #13	40.820048	-77.61733413
15535	Clearville, PA	PA	East	District #13	40.820048	-77.61733413
15537	Everett, PA	PA	East	District #13	40.820048	-77.61733413
15538	Fairhope, PA	PA	East	District #13	40.820048	-77.61733413
15539	Fishertown, PA	PA	East	District #13	40.820048	-77.61733413
15540	Fort Hill, PA	PA	East	District #13	40.820048	-77.61733413
15541	Friedens, PA	PA	East	District #13	40.820048	-77.61733413
15542	Garrett, PA	PA	East	District #13	40.820048	-77.61733413
15544	Gray, PA	PA	East	District #13	40.820048	-77.61733413
15545	Hyndman, PA	PA	East	District #13	40.820048	-77.61733413
15546	Jenners, PA	PA	East	District #13	40.820048	-77.61733413
15547	Jennerstown, PA	PA	East	District #13	40.820048	-77.61733413
15548	Kantner, PA	PA	East	District #13	40.820048	-77.61733413
15549	Listie, PA	PA	East	District #13	40.820048	-77.61733413
15550	Manns Choice, PA	PA	East	District #13	40.820048	-77.61733413
15551	Markleton, PA	PA	East	District #13	40.820048	-77.61733413
15552	Meyersdale, PA	PA	East	District #13	40.820048	-77.61733413
15553	New Baltimore, PA	PA	East	District #13	40.820048	-77.61733413
15554	New Paris, PA	PA	East	District #13	40.820048	-77.61733413
15555	Quecreek, PA	PA	East	District #13	40.820048	-77.61733413
15557	Rockwood, PA	PA	East	District #13	40.820048	-77.61733413
15558	Salisbury, PA	PA	East	District #13	40.820048	-77.61733413
15559	Schellsburg, PA	PA	East	District #13	40.820048	-77.61733413
15560	Shanksville, PA	PA	East	District #13	40.820048	-77.61733413
15561	Sipesville, PA	PA	East	District #13	40.820048	-77.61733413
15562	Springs, PA	PA	East	District #13	40.820048	-77.61733413
15563	Stoystown, PA	PA	East	District #13	40.820048	-77.61733413
15564	Wellersburg, PA	PA	East	District #13	40.820048	-77.61733413
15565	West Salisbury, PA	PA	East	District #13	40.820048	-77.61733413
15601	Greensburg, PA	PA	East	District #13	40.820048	-77.61733413
15605	Greensburg, PA	PA	East	District #13	40.820048	-77.61733413
15606	Greensburg, PA	PA	East	District #13	40.820048	-77.61733413
15610	Acme, PA	PA	East	District #13	40.820048	-77.61733413
15611	Adamsburg, PA	PA	East	District #13	40.820048	-77.61733413
15612	Alverton, PA	PA	East	District #13	40.820048	-77.61733413
15613	Apollo, PA	PA	East	District #13	40.820048	-77.61733413
15615	Ardara, PA	PA	East	District #13	40.820048	-77.61733413
15616	Armbrust, PA	PA	East	District #13	40.820048	-77.61733413
15617	Arona, PA	PA	East	District #13	40.820048	-77.61733413
15618	Avonmore, PA	PA	East	District #13	40.820048	-77.61733413
15619	Bovard, PA	PA	East	District #13	40.820048	-77.61733413
15620	Bradenville, PA	PA	East	District #13	40.820048	-77.61733413
15621	Calumet, PA	PA	East	District #13	40.820048	-77.61733413
15622	Champion, PA	PA	East	District #13	40.820048	-77.61733413
15623	Claridge, PA	PA	East	District #13	40.820048	-77.61733413
15624	Crabtree, PA	PA	East	District #13	40.820048	-77.61733413
15625	Darragh, PA	PA	East	District #13	40.820048	-77.61733413
15626	Delmont, PA	PA	East	District #13	40.820048	-77.61733413
15627	Derry, PA	PA	East	District #13	40.820048	-77.61733413
15628	Donegal, PA	PA	East	District #13	40.820048	-77.61733413
15629	East Vandergrift, PA	PA	East	District #13	40.820048	-77.61733413
15631	Everson, PA	PA	East	District #13	40.820048	-77.61733413
15632	Export, PA	PA	East	District #13	40.820048	-77.61733413
15633	Forbes Road, PA	PA	East	District #13	40.820048	-77.61733413
15634	Grapeville, PA	PA	East	District #13	40.820048	-77.61733413
15635	Hannastown, PA	PA	East	District #13	40.820048	-77.61733413
15636	Harrison City, PA	PA	East	District #13	40.820048	-77.61733413
15637	Herminie, PA	PA	East	District #13	40.820048	-77.61733413
15638	Hostetter, PA	PA	East	District #13	40.820048	-77.61733413
15639	Hunker, PA	PA	East	District #13	40.820048	-77.61733413
15640	Hutchinson, PA	PA	East	District #13	40.820048	-77.61733413
15641	Hyde Park, PA	PA	East	District #13	40.820048	-77.61733413
15642	Irwin, PA	PA	East	District #13	40.820048	-77.61733413
15644	Jeannette, PA	PA	East	District #13	40.820048	-77.61733413
15646	Jones Mills, PA	PA	East	District #13	40.820048	-77.61733413
15647	Larimer, PA	PA	East	District #13	40.820048	-77.61733413
15650	Latrobe, PA	PA	East	District #13	40.820048	-77.61733413
15655	Laughlintown, PA	PA	East	District #13	40.820048	-77.61733413
15656	Leechburg, PA	PA	East	District #13	40.820048	-77.61733413
15658	Ligonier, PA	PA	East	District #13	40.820048	-77.61733413
15660	Lowber, PA	PA	East	District #13	40.820048	-77.61733413
15661	Loyalhanna, PA	PA	East	District #13	40.820048	-77.61733413
15662	Luxor, PA	PA	East	District #13	40.820048	-77.61733413
15663	Madison, PA	PA	East	District #13	40.820048	-77.61733413
15664	Mammoth, PA	PA	East	District #13	40.820048	-77.61733413
15665	Manor, PA	PA	East	District #13	40.820048	-77.61733413
15666	Mount Pleasant, PA	PA	East	District #13	40.820048	-77.61733413
15668	Murrysville, PA	PA	East	District #13	40.820048	-77.61733413
15670	New Alexandria, PA	PA	East	District #13	40.820048	-77.61733413
15671	New Derry, PA	PA	East	District #13	40.820048	-77.61733413
15672	New Stanton, PA	PA	East	District #13	40.820048	-77.61733413
15673	North Apollo, PA	PA	East	District #13	40.820048	-77.61733413
15674	Norvelt, PA	PA	East	District #13	40.820048	-77.61733413
15675	Penn, PA	PA	East	District #13	40.820048	-77.61733413
15676	Pleasant Unity, PA	PA	East	District #13	40.820048	-77.61733413
15677	Rector, PA	PA	East	District #13	40.820048	-77.61733413
15678	Rillton, PA	PA	East	District #13	40.820048	-77.61733413
15679	Ruffs Dale, PA	PA	East	District #13	40.820048	-77.61733413
15680	Salina, PA	PA	East	District #13	40.820048	-77.61733413
15681	Saltsburg, PA	PA	East	District #13	40.820048	-77.61733413
15682	Schenley, PA	PA	East	District #13	40.820048	-77.61733413
15683	Scottdale, PA	PA	East	District #13	40.820048	-77.61733413
15684	Slickville, PA	PA	East	District #13	40.820048	-77.61733413
15685	Southwest, PA	PA	East	District #13	40.820048	-77.61733413
15686	Spring Church, PA	PA	East	District #13	40.820048	-77.61733413
15687	Stahlstown, PA	PA	East	District #13	40.820048	-77.61733413
15688	Tarrs, PA	PA	East	District #13	40.820048	-77.61733413
15689	United, PA	PA	East	District #13	40.820048	-77.61733413
15690	Vandergrift, PA	PA	East	District #13	40.820048	-77.61733413
15691	Wendel, PA	PA	East	District #13	40.820048	-77.61733413
15692	Westmoreland City, PA	PA	East	District #13	40.820048	-77.61733413
